DateID,Realized Variance (5-minute),Realized Kernel,Return,Realized Variance (5-minute using 1-minute subsamples),Realized Variance (10-minute),Realized Variance (10-minute using 1-minute subsamples),Bipower Variation (5-minute) ,Bipower Variation (5-minute using 1-minute subsamples) ,Median Truncated Realized Variance,Realized Semivariance (5-minute),Realized Semivariance (5-minute using 1-minute subsamples),Number of Transactions,Time span betwen first and last observation (seconds),Opening Time (Local in Seconds),High-Low Range,High-Open Range,Opening Price,Closing Price
2000-01-03,9.94E-05,8.77E-05,-0.015143923,0.000110797,0.00014082,0.000156727,0.000102042,0.000115227,4.60E-05,5.65E-05,5.91E-05,3315,22959.279,31167.623,0.030594747,0.01286756,7185.71,7077.71
2000-01-04,0.000286257,0.000214076,-0.0581168,0.000251469,0.000443683,0.000362226,0.000251235,0.000238288,9.70E-05,0.000273384,0.000238136,5628,23397.259,30609.316,0.058332545,0,7074.71,6675.27
2000-01-05,0.000289838,0.000173187,0.013255714,0.000273711,0.000468554,0.000448517,0.000322993,0.00031548,0.000106399,0.000147151,0.00013721,5798,23399.055,30609.708,-0.038436175,0.01560806,6674.93,6764
2000-01-06,5.91E-05,5.60E-05,-0.004779979,6.07E-05,5.44E-05,6.89E-05,5.15E-05,5.20E-05,3.64E-05,3.63E-05,3.57E-05,3471,23385.643,30625.842,0.011719734,0.005644418,6784,6751.65
2000-01-07,9.55E-05,8.22E-05,0.040282083,8.78E-05,0.000131522,0.000111234,8.96E-05,8.65E-05,4.14E-05,7.57E-06,9.49E-06,5544,23399.016,30610.628,-0.041238049,0.041238049,6768.86,7047.09
2000-01-10,0.000180792,0.000178826,0.039747626,0.000123662,0.000257024,0.000145997,0.000122421,9.84E-05,5.74E-05,1.98E-05,2.12E-05,5445,23368.697,30663.783,-0.040256107,0.040256107,7047.92,7333.7
2000-01-11,0.000143545,0.000124361,-0.026143645,0.000137086,0.000194483,0.000179185,0.000140999,0.000128116,5.98E-05,9.79E-05,8.57E-05,5499,23399.676,30613.488,0.03946038,0.00414152,7332.34,7143.13
2000-01-12,7.24E-05,6.07E-05,0.002825247,7.17E-05,8.76E-05,8.81E-05,6.76E-05,6.76E-05,3.00E-05,3.80E-05,3.94E-05,3864,23191.234,30965.368,-0.011694039,0.002878214,7153.86,7174.1
2000-01-13,0.000952488,0.000430536,0.013890448,0.000370466,0.001260713,0.000330236,0.000398293,0.000250333,0.000127008,9.22E-05,9.93E-05,5306,23399.463,30615.04,-0.034533188,0.034533188,7174.33,7274.68
2000-01-14,9.80E-05,8.07E-05,0.014035605,0.000105122,0.000128241,0.000137417,0.00010381,9.60E-05,3.47E-05,1.82E-05,2.08E-05,4403,23392.444,30617.721,-0.015611281,0.015611281,7278.61,7381.49
2000-01-17,1.41E-05,1.19E-05,0.008969735,1.36E-05,1.50E-05,1.64E-05,1.10E-05,1.11E-05,5.17E-06,4.27E-06,4.13E-06,1730,23199.213,30935.871,-0.010368494,0.009015389,7380.62,7447.12
2000-01-18,0.000114616,0.000106938,-0.019438703,0.000101367,0.000174049,0.000106358,8.95E-05,8.31E-05,3.18E-05,9.39E-05,8.21E-05,3908,23399.888,30615.913,0.019541398,0,7446.89,7303.53
2000-01-19,5.28E-05,5.04E-05,-0.018213587,5.39E-05,6.54E-05,6.49E-05,4.44E-05,5.14E-05,2.31E-05,4.03E-05,4.08E-05,4526,23398.933,30617.684,0.019346158,0.001090736,7303.01,7171.2
2000-01-20,0.000167189,0.000139888,-0.01907289,0.000144779,0.000221979,0.000184532,0.00017307,0.000154399,4.65E-05,9.43E-05,8.66E-05,5256,23387.211,30640.372,0.028368797,0.002836072,7172.29,7036.79
2000-01-21,9.16E-05,8.83E-05,-0.021034604,9.63E-05,0.000124916,0.00013053,7.79E-05,7.91E-05,3.91E-05,6.37E-05,6.21E-05,4310,23015.496,31117.7,0.030831663,0.005741409,7037.26,6890.78
2000-01-24,0.000164161,0.000188845,-0.005162173,0.000173817,0.000233388,0.000253177,0.000152612,0.00017535,4.83E-05,7.74E-05,7.94E-05,4431,23392.816,30628.247,0.034811861,0.029649689,6890.83,6855.35
2000-01-25,8.54E-05,7.09E-05,0.004372094,8.21E-05,0.000110396,0.000109942,8.07E-05,8.01E-05,3.45E-05,3.48E-05,3.29E-05,4074,23387.512,30751.807,0.018586902,0.008110444,6855.84,6885.88
2000-01-26,0.000105526,8.03E-05,0.004860803,0.000107998,0.000160246,0.000152316,9.70E-05,0.000104103,4.98E-05,3.95E-05,4.23E-05,4043,23356.992,30664.152,0.016282658,0.013091113,6885.39,6918.94
2000-01-27,0.000162864,0.000132722,-0.009634822,0.000110851,0.000152027,0.000133947,0.00015799,0.000105978,9.97E-05,9.73E-05,5.97E-05,3823,23396.397,30622.342,0.024759191,0.012924819,6920.75,6854.39
2000-01-28,0.00012673,0.000127284,-0.030386813,0.000133259,0.000186381,0.0001613,0.000116323,0.000118376,6.00E-05,0.000108034,0.000109347,3557,23399.352,30620.408,0.033505117,0,6853.71,6648.58
2000-01-31,0.000111467,0.000108895,-0.009717771,0.000106631,0.000131927,0.00014192,0.000128066,0.000113535,3.76E-05,7.22E-05,7.04E-05,4437,23165.121,31013.615,0.021145367,0,6649.98,6585.67
2000-02-01,0.000110916,8.68E-05,0.023227331,0.000100417,0.000118599,0.000117573,8.90E-05,8.41E-05,5.89E-05,3.63E-05,2.71E-05,5418,23381.49,30638.42,-0.026901578,0.024158576,6585.76,6740.52
2000-02-02,0.000155048,0.000112353,0.005337856,0.000132102,0.000165666,0.000166403,0.000126326,0.000104568,7.42E-05,6.77E-05,5.69E-05,4997,23259.543,30897.159,-0.017826951,0.011208496,6733.77,6769.81
2000-02-03,0.000465833,0.000283935,0.0393376,0.000307171,0.000697259,0.000402617,0.00035266,0.000268797,0.000144587,7.95E-05,7.69E-05,7529,23397.714,30625.205,-0.046810566,0.046810566,6771.42,7043.1
2000-02-04,0.000307765,0.000286226,0.027003913,0.000241697,0.000386055,0.000284194,0.000236469,0.000230842,0.000178917,8.57E-05,8.58E-05,6709,23397.426,30624.931,-0.045571464,0.045571464,7043.74,7236.54
2000-02-07,0.000261234,0.000249737,0.047879096,0.000242857,0.000317133,0.000227907,0.000225176,0.000219975,8.75E-05,3.72E-05,3.94E-05,5845,23190.226,30967.175,-0.048091123,0.048091123,7237.61,7592.57
2000-02-08,0.000550051,0.000359115,-0.001498183,0.000450845,0.000976454,0.000618711,0.000622909,0.000480795,0.000204355,0.000197235,0.000200028,8148,23396.978,30628.976,0.048318527,0.026882704,7594.88,7583.51
2000-02-09,0.000173086,0.000124288,-0.015071142,0.000168413,0.000251818,0.000242001,0.000164646,0.000167481,6.83E-05,0.000123814,0.00011867,5845,23399.691,30628.856,0.025878301,0.00787128,7583.83,7470.39
2000-02-10,0.000182446,0.000120814,0.033229094,0.000175958,0.000248083,0.000235622,0.000172511,0.000172371,8.35E-05,2.86E-05,2.75E-05,6303,23397.473,30628.443,-0.035152519,0.035152519,7471.14,7723.57
2000-02-11,0.000197546,0.000172591,-0.013408801,0.000213736,0.000270437,0.000292245,0.000214376,0.000222864,8.83E-05,0.00010571,0.00012321,5798,23399.027,30628.282,0.034478591,0.011789599,7726.38,7623.47
2000-02-14,6.51E-05,6.21E-05,-0.008630027,6.09E-05,7.93E-05,7.45E-05,6.53E-05,5.77E-05,3.49E-05,4.22E-05,3.77E-05,3615,23399.492,30630.179,0.015612134,0.002718064,7623.74,7558.23
2000-02-15,0.000122799,9.40E-05,0.002326246,0.000118406,0.000178989,0.000172952,0.000120606,0.000133032,5.74E-05,4.20E-05,4.28E-05,5509,23372.579,30783.113,-0.027985523,0.007519586,7557.04,7574.64
2000-02-16,0.000131597,0.000102699,0.01148701,7.02E-05,9.80E-05,7.06E-05,8.85E-05,6.12E-05,3.46E-05,3.12E-05,2.70E-05,4903,23398.226,30632.997,-0.016949178,0.016949178,7513.91,7600.72
2000-02-17,0.000117643,8.21E-05,-0.008589742,0.000125106,0.000195086,0.000147427,0.000122243,9.08E-05,5.70E-05,6.71E-05,7.39E-05,4056,23399.665,30632.787,0.02105075,0.010297674,7603.22,7538.19
2000-02-18,8.00E-05,6.76E-05,-0.025966934,8.20E-05,9.24E-05,0.000107815,8.22E-05,7.92E-05,3.73E-05,6.32E-05,6.48E-05,3994,23381.491,30647.024,0.031393929,0.001259353,7538.81,7345.57
2000-02-21,1.33E-05,1.29E-05,-0.00421804,1.33E-05,1.55E-05,1.47E-05,9.17E-06,7.97E-06,3.31E-06,8.06E-06,7.89E-06,1351,22451.752,31737.012,0.007496174,0.000725313,7345.89,7314.97
2000-02-22,0.00011173,8.81E-05,-0.011156975,0.000110077,0.000149617,0.000145561,0.000103467,0.000107457,4.62E-05,6.13E-05,5.88E-05,5089,23398.335,30633.835,0.02389054,0.005138547,7315.93,7234.76
2000-02-23,9.17E-05,8.15E-05,0.030815213,7.97E-05,0.000106346,8.81E-05,9.65E-05,8.02E-05,5.56E-05,2.15E-05,1.87E-05,5078,23392.054,30645.586,-0.034159868,0.034159868,7235.68,7462.12
2000-02-24,0.000146909,0.000113027,-0.006923923,0.000154389,0.000203865,0.000227647,0.000159993,0.000150771,6.98E-05,8.55E-05,8.79E-05,4363,23398.072,30634.632,0.024109529,0.00688829,7462.31,7410.82
2000-02-25,8.29E-05,6.80E-05,-0.014491274,8.97E-05,0.000124721,0.000117341,8.48E-05,8.58E-05,4.64E-05,6.05E-05,6.56E-05,3316,23022.373,31147.329,0.022082068,0.007473049,7410.97,7304.35
2000-02-28,8.10E-05,7.19E-05,0.004368466,7.67E-05,0.000102338,9.45E-05,5.76E-05,6.61E-05,3.17E-05,2.79E-05,2.92E-05,2773,23331.276,30850.031,-0.012695382,0.009725751,7304.67,7336.65
2000-02-29,8.35E-05,7.50E-05,0.003988373,7.74E-05,9.78E-05,9.69E-05,9.13E-05,8.16E-05,3.19E-05,2.83E-05,2.62E-05,3392,23382.502,30655.811,0.010569062,0.009798929,7339.22,7368.55
2000-03-01,0.000102511,9.68E-05,0.032843405,0.000107832,0.000123,0.000128264,9.44E-05,9.79E-05,5.39E-05,1.72E-05,1.94E-05,6067,23399.523,30652.372,-0.033653353,0.033653353,7368.66,7614.69
2000-03-02,0.000323383,0.000227872,0.04989064,0.000279296,0.000509429,0.00032175,0.000268319,0.000234862,0.000150498,5.34E-05,6.03E-05,8652,23399.891,30640.649,-0.050005522,0.050005522,7618.05,8007.76
2000-03-03,0.000431947,0.000236921,0.015227381,0.000250917,0.000665576,0.00026288,0.000322688,0.00022751,9.99E-05,9.25E-05,8.98E-05,8906,23398.378,30640.768,-0.024507332,0.024507332,8008.39,8131.27
2000-03-06,0.000118681,0.000107674,-0.018598407,0.000127807,0.000182271,0.000177747,0.000126907,0.000121909,6.26E-05,7.74E-05,8.38E-05,4771,23319.809,30719.304,0.019594709,5.42E-05,8114.39,7964.87
2000-03-07,0.000967674,0.00039304,0.004897088,0.000935692,0.001512626,0.001465135,0.000967051,0.000954557,0.000335588,0.000256213,0.00024733,9082,23371.975,30666.332,-0.050794903,0.041769555,7966.84,8005.95
2000-03-08,0.000374991,0.000206519,0.032201559,0.000305566,0.000646957,0.000355562,0.000294171,0.000254587,0.000112595,7.20E-05,6.56E-05,5477,18785.99,30643.496,-0.032564328,0.032564328,8006.23,8268.239
2000-03-09,0.000151962,0.000106398,0.002790177,0.000148022,0.000237673,0.000198252,0.000166153,0.000155255,7.35E-05,6.72E-05,6.56E-05,7308,23397.851,30644.231,0.015598095,0.012342148,8296.489,8319.67
